session_id,session_status,year,age,raceomb,sex,att,att_7,country,countrycit,countryres,edu,politicalid,STATE,sexnum,countrycitnum,politics,education,racenum,filter_$,implicit,explicit
9419732,C,2008,34,6,m,5,5,,NL,NL,9,6,,0,1,6,9,6,1,0.46320144280305675,5
9431245,C,2008,38,6,m,4,4,,US,US,9,7,GA,0,0,7,9,6,1,0.010499061479990662,4
9432326,C,2008,59,6,m,5,5,,US,US,8,7,NY,0,0,7,8,6,1,0.43458682573439067,5
9432778,C,2008,22,6,f,4,4,,US,US,8,7,MI,1,0,7,8,6,1,0.23274661990698634,4
9435504,C,2008,65,6,m,6,6,,US,US,12,6,AZ,0,0,6,10,6,1,0.4547569469723952,6
9435891,C,2008,65,6,f,5,5,,US,US,9,6,OH,1,0,6,9,6,1,0.33671689716724307,5
9436394,C,2008,27,6,f,5,5,,US,US,5,6,VA,1,0,6,5,6,1,0.1557044886013041,5
9442395,C,2008,35,6,f,5,5,,US,US,10,6,MN,1,0,6,10,6,1,0.49876291952757035,5
9443108,C,2008,33,3,f,4,4,,IN,US,12,7,NH,1,1,7,10,3,1,0.46289938261996233,4
9449231,C,2008,38,6,f,5,5,,US,US,12,6,CA,1,0,6,10,6,1,0.2653217950781694,5
9454958,C,2008,25,6,m,5,5,,US,US,7,7,CO,0,0,7,7,6,1,0.5648260589236077,5
9456889,C,2008,40,6,f,5,5,,US,US,9,7,MI,1,0,7,9,6,1,0.795325421291069,5
9460157,C,2008,50,6,m,5,5,,ZA,US,11,7,NY,0,1,7,10,6,1,0.9257073109888279,5
9463716,C,2008,27,6,f,4,4,,US,US,13,6,CA,1,0,6,10,6,1,-0.5097286346044593,4
9466416,C,2008,49,6,f,5,5,,US,US,9,7,CA,1,0,7,9,6,1,0.48420047210352524,5
9466818,C,2008,37,6,f,2,2,,DE,CA,12,7,,1,1,7,10,6,1,-0.44692946013849344,2
9467684,C,2008,27,7,m,4,4,,US,US,8,6,WI,0,0,6,8,7,1,0.661564669086488,4
9469101,C,2008,32,8,m,4,4,,"NA",CA,14,6,,0,1,6,9,8,1,-0.7394681033600846,4
9471792,C,2008,60,6,m,4,4,,US,US,9,7,MD,0,0,7,9,6,1,0.3596473677520243,4
9478716,C,2008,26,6,f,5,5,,US,US,9,7,VA,1,0,7,9,6,1,0.29993009554842515,5
9486635,C,2008,32,6,m,3,3,,US,US,9,7,NY,0,0,7,9,6,1,0.047097814996516524,3
9501506,C,2008,40,6,m,5,5,,AU,AU,7,6,,0,1,6,7,6,1,0.5428080800390496,5
9504828,C,2008,29,2,f,4,4,,US,CA,7,6,,1,0,6,7,2,1,0.7885659835877643,4
9508097,C,2008,57,6,f,4,4,,US,US,6,7,CA,1,0,7,6,6,1,0.5116464735311294,4
9511366,C,2008,65,6,f,4,4,,US,US,5,6,CA,1,0,6,5,6,1,0.33280680513931443,4
9512792,C,2008,36,6,m,4,4,,CA,CA,7,6,,0,1,6,7,6,1,0.6579284704452621,4
9515849,C,2008,77,6,m,5,5,,UK,UK,3,7,,0,1,7,3,6,1,0.40553275312357023,5
9518530,C,2008,28,6,m,4,4,,US,US,7,6,NY,0,0,6,7,6,1,-0.31410063216914974,4
9520170,C,2008,22,6,f,4,4,,US,US,7,6,MA,1,0,6,7,6,1,0.40754518223326625,4
9536037,C,2008,44,5,f,4,4,,US,US,5,6,MI,1,0,6,5,5,1,-1.0299439953310694,4
9541920,C,2008,28,6,m,5,5,,US,US,10,2,,0,0,2,10,6,1,0.71494917733697,5
9546959,C,2008,32,6,f,5,5,,US,US,12,6,MD,1,0,6,10,6,1,-0.11719189465508695,5
9549832,C,2008,58,6,f,4,4,,US,US,9,6,FL,1,0,6,9,6,1,0.9455865437151838,4
9556396,C,2008,44,5,m,4,4,,JM,US,4,4,GA,0,1,4,4,5,1,0.4981877532727924,4
9561571,C,2008,21,9,m,4,4,,US,US,7,5,,0,0,5,7,9,1,-0.15451470579595528,4
9565322,C,2008,28,6,f,5,5,,US,US,10,7,CA,1,0,7,10,6,1,0.47192725028589244,5
9565407,C,2008,23,6,f,4,4,,US,US,7,6,NY,1,0,6,7,6,1,-0.09185912602473265,4
9565518,C,2008,19,6,f,4,4,,AT,AT,5,7,,1,1,7,5,6,1,0.9112894760367038,4
9572863,C,2008,18,6,m,4,4,,US,US,5,3,NY,0,0,3,5,6,1,0.680941067280049,4
9578290,C,2008,NA,NA,.,6,6,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,0.1384251501134331,6
9578376,C,2008,17,9,f,4,4,,US,US,4,4,IA,1,0,4,4,9,1,0.8504233832206203,4
9579707,C,2008,17,6,f,5,5,,US,US,3,5,PA,1,0,5,3,6,1,0.8444866334143526,5
9580949,C,2008,58,6,f,5,5,,US,US,7,6,OK,1,0,6,7,6,1,-0.15036330422194963,5
9581517,C,2008,19,6,f,5,5,,US,US,5,1,PA,1,0,1,5,6,1,0.45216685881121765,5
9584171,C,2008,28,NA,f,4,4,,US,US,9,6,CA,1,0,6,9,NA,1,-0.9064494012134292,4
9587114,C,2008,28,6,f,4,4,,US,US,9,4,OH,1,0,4,9,6,1,0.161769534880867,4
9590222,C,2008,20,6,m,4,4,,US,US,5,5,IL,0,0,5,5,6,1,0.7358456426741434,4
9595236,C,2008,26,6,m,5,5,,NO,ES,9,6,,0,1,6,9,6,1,0.8368535361668996,5
9597547,C,2008,15,6,f,4,4,,US,US,3,4,MI,1,0,4,3,6,1,-0.09646045411539131,4
9598821,C,2008,20,5,f,4,4,,US,US,5,7,MA,1,0,7,5,5,1,0.1816059744858891,4
9599187,C,2008,27,2,m,4,4,,CA,CA,8,6,,0,1,6,8,2,1,0.5622355134937627,4
9608258,C,2008,16,6,m,4,4,,UK,UK,4,3,,0,1,3,4,6,1,-0.04384869736206995,4
9614717,C,2008,17,6,f,6,6,,US,US,3,4,AL,1,0,4,3,6,1,1.0377695833609377,6
9615376,C,2008,17,6,f,5,5,,US,US,4,4,PA,1,0,4,4,6,1,-0.5063766717322372,5
9616299,C,2008,23,6,m,4,4,,US,US,7,7,PA,0,0,7,7,6,1,0.5204693075570636,4
9616529,C,2008,46,6,m,5,5,,US,US,5,3,TX,0,0,3,5,6,1,-0.5244225725361895,5
9624207,C,2008,28,6,m,4,4,,US,US,8,6,VA,0,0,6,8,6,1,0.6182785822197503,4
9625371,C,2008,18,6,f,5,5,,US,US,5,5,WA,1,0,5,5,6,1,0.29979649702106603,5
9626349,C,2008,18,5,f,2,2,,US,US,5,6,FL,1,0,6,5,5,1,-0.05351629343496859,2
9628950,C,2008,16,6,m,5,5,,US,US,3,6,CO,0,0,6,3,6,1,0.5449480273484345,5
9631268,C,2008,55,6,f,5,5,,US,US,6,2,OK,1,0,2,6,6,1,1.114605839025634,5
9633988,C,2008,29,6,m,4,4,,US,US,5,4,NC,0,0,4,5,6,1,1.3294476334716516,4
9641208,C,2008,9,6,f,4,4,,US,US,1,5,OR,1,0,5,1,6,1,0.24472076656392167,4
9642814,C,2008,19,6,f,4,4,,US,US,5,7,MI,1,0,7,5,6,1,-0.26657267058078227,4
9646461,C,2008,31,6,f,4,4,,US,US,3,4,GA,1,0,4,3,6,1,0.3587409824338199,4
9647768,C,2008,22,5,f,4,4,,US,US,7,4,IL,1,0,4,7,5,1,-0.16985451021657555,4
9648627,C,2008,21,7,m,4,4,,BR,BR,8,4,,0,1,4,8,7,1,-0.14237109156497788,4
9654246,C,2008,22,6,m,5,5,,US,US,5,2,VA,0,0,2,5,6,1,0.4851141106189178,5
9654248,C,2008,19,6,f,5,5,,US,US,6,6,,1,0,6,6,6,1,0.03049307988082299,5
9660721,C,2008,28,7,f,4,4,,US,US,12,7,IA,1,0,7,10,7,1,-0.7546300062569946,4
9670713,C,2008,NA,6,f,4,4,,US,US,6,4,IL,1,0,4,6,6,1,0.4823291161083855,4
9671611,C,2008,16,6,m,5,5,,.,.,NA,5,,0,NA,5,NA,6,1,1.1450963278417046,5
9672512,C,2008,17,6,m,5,5,,US,US,3,6,,0,0,6,3,6,1,0.8381511779342263,5
9672884,C,2008,20,6,m,4,4,,US,US,5,6,MN,0,0,6,5,6,1,0.15075438559718382,4
9677276,C,2008,16,4,m,5,5,,US,nu,3,7,NJ,0,0,7,3,4,1,0.15983964994304853,5
9683096,C,2008,23,5,f,4,4,,US,US,5,4,VA,1,0,4,5,5,1,-0.1853943248849197,4
9687530,C,2008,17,6,m,4,4,,US,US,4,4,NE,0,0,4,4,6,1,0.7219700478549725,4
9688114,C,2008,18,5,f,7,7,,US,US,4,4,FL,1,0,4,4,5,1,-0.14700653943731062,7
9693549,C,2008,27,6,f,6,6,,US,US,7,2,VA,1,0,2,7,6,1,6.493960966667545e-4,6
9700948,C,2008,20,6,m,5,5,,US,US,5,6,SC,0,0,6,5,6,1,0.7079916585236634,5
9703567,C,2008,19,6,f,6,6,,US,US,5,2,NJ,1,0,2,5,6,1,0.14909978232130783,6
9706144,C,2008,20,6,m,5,5,,US,US,5,2,NJ,0,0,2,5,6,1,0.49720313269807714,5
9706229,C,2008,20,3,m,4,4,,US,US,5,4,IN,0,0,4,5,3,1,-0.10667024504399854,4
9706425,C,2008,NA,NA,.,4,4,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,-0.2520250163465318,4
9712363,C,2008,46,7,f,3,3,,US,US,7,6,WA,1,0,6,7,7,1,-0.46983463351376076,3
9715541,C,2008,21,6,f,4,4,,US,US,8,7,,1,0,7,8,6,1,0.39409189470183503,4
9717597,C,2008,18,6,f,4,4,,US,US,3,6,OH,1,0,6,3,6,1,0.6240880626874602,4
9717859,C,2008,25,6,m,4,4,,US,US,8,4,TX,0,0,4,8,6,1,0.36644565895540476,4
9722296,C,2008,61,6,f,4,4,,US,US,8,7,FL,1,0,7,8,6,1,0.6780636130849574,4
9723668,C,2008,17,6,m,5,5,,US,US,4,4,VA,0,0,4,4,6,1,0.27535249879546847,5
9725467,C,2008,46,6,m,3,3,,US,US,12,7,NY,0,0,7,10,6,1,-0.055189591697570414,3
9728437,C,2008,38,6,m,3,3,,CA,CA,7,5,,0,1,5,7,6,1,0.9762138623125466,3
9733558,C,2008,61,6,m,4,4,,US,US,4,4,NJ,0,0,4,4,6,1,0.7225379422824572,4
9733790,C,2008,18,6,f,4,4,,US,US,6,4,PA,1,0,4,6,6,1,0.3064076882900793,4
9736939,C,2008,19,6,f,4,4,,US,US,5,4,,1,0,4,5,6,1,0.34810728629285537,4
9744508,C,2008,54,6,f,4,4,,US,US,NA,6,MI,1,0,6,NA,6,1,0.5487172311635871,4
9752562,C,2008,24,6,m,4,4,,US,US,5,4,HI,0,0,4,5,6,1,-0.224603722570315,4
9756133,C,2008,17,NA,f,4,4,,US,US,NA,7,CA,1,0,7,NA,NA,1,0.6704166282323305,4
9756990,C,2008,41,6,f,4,4,,US,US,9,7,WA,1,0,7,9,6,1,0.7526361695970876,4
9757356,C,2008,31,6,m,3,3,,US,US,5,1,TN,0,0,1,5,6,1,0.18684126378623558,3
9760954,C,2008,18,6,f,7,7,,US,US,5,5,KY,1,0,5,5,6,1,0.4159976156918045,7
9763221,C,2008,NA,6,f,6,6,,US,US,7,6,PA,1,0,6,7,6,1,0.2586939579678182,6
9771835,C,2008,17,6,f,4,4,,US,US,3,1,OH,1,0,1,3,6,1,0.2042637788477805,4
9772185,C,2008,18,6,f,4,4,,US,US,3,6,OH,1,0,6,3,6,1,0.36417309860488944,4
9782013,C,2008,NA,6,m,5,5,,CA,CA,9,6,,0,1,6,9,6,1,0.9812668384762,5
9783800,C,2008,16,2,m,4,4,,US,US,3,4,CA,0,0,4,3,2,1,0.44436908588983365,4
9785302,C,2008,37,8,m,4,4,,US,US,5,4,MN,0,0,4,5,8,1,0.004141236763953587,4
9788352,C,2008,43,6,f,4,4,,US,US,4,7,PA,1,0,7,4,6,1,0.14212693810239901,4
9790665,C,2008,27,6,m,4,4,,US,US,12,5,CA,0,0,5,10,6,1,-0.15662462595166937,4
9791091,C,2008,18,6,m,5,5,,US,US,5,5,NC,0,0,5,5,6,1,1.0699725277363032,5
9792930,C,2008,28,6,m,5,5,,US,US,5,7,PA,0,0,7,5,6,1,0.42590091947984887,5
9796247,C,2008,17,6,f,4,4,,US,US,3,6,MI,1,0,6,3,6,1,0.5214879942041707,4
9796827,C,2008,27,6,.,4,4,,US,US,9,6,OH,NA,0,6,9,6,1,0.5080368844966758,4
9796915,C,2008,60,6,.,4,4,,US,US,9,1,OH,NA,0,1,9,6,1,0.4381287906037618,4
9797578,C,2008,17,7,f,4,4,,US,US,3,4,TX,1,0,4,3,7,1,0.17139048917786875,4
9799416,C,2008,24,6,f,5,5,,US,US,6,4,MA,1,0,4,6,6,1,0.6951209079817964,5
9803748,C,2008,17,6,f,4,4,,US,US,3,5,IL,1,0,5,3,6,1,-0.18428445490654155,4
9803760,C,2008,20,5,f,4,4,,US,US,5,7,CT,1,0,7,5,5,1,0.658730589131051,4
9804389,C,2008,17,6,f,5,5,,US,US,3,3,OH,1,0,3,3,6,1,0.4717322762534186,5
9807561,C,2008,19,2,f,5,5,,US,US,4,6,MO,1,0,6,4,2,1,-0.18341268839039093,5
9809596,C,2008,17,6,m,4,4,,US,US,3,1,CA,0,0,1,3,6,1,-0.4864077163720254,4
9814133,C,2008,18,6,f,5,5,,US,US,3,4,IN,1,0,4,3,6,1,0.26215574639769534,5
9817173,C,2008,24,6,f,4,4,,US,US,6,7,CT,1,0,7,6,6,1,0.1276171203793938,4
9817666,C,2008,26,6,m,4,4,,BR,BR,7,5,,0,1,5,7,6,1,0.5962074961222104,4
9819989,C,2008,19,6,m,4,4,,US,US,5,4,WI,0,0,4,5,6,1,0.8617852242847921,4
9828777,C,2008,30,8,f,4,4,,US,US,9,4,CA,1,0,4,9,8,1,0.4967206896002553,4
9829681,C,2008,16,6,m,5,5,,MX,CA,3,6,,0,1,6,3,6,1,1.043883055899301,5
9836869,C,2008,20,6,f,4,4,,US,US,5,7,CT,1,0,7,5,6,1,-0.7838452768698118,4
9838460,C,2008,19,6,m,5,5,,US,US,5,6,TN,0,0,6,5,6,1,0.42456775645425293,5
9841760,C,2008,22,6,f,4,4,,PL,PL,9,6,,1,1,6,9,6,1,0.19686162372547,4
9846087,C,2008,16,7,f,4,4,,US,US,NA,NA,,1,0,NA,NA,7,1,0.4573764843208213,4
9846091,C,2008,21,6,f,6,6,,US,US,5,2,AR,1,0,2,5,6,1,1.4857472064350399,6
9848310,C,2008,40,6,m,5,5,,AU,nu,NA,4,GA,0,1,4,NA,6,1,1.1808352124768242,5
9854246,C,2008,19,6,f,5,5,,US,US,5,3,AL,1,0,3,5,6,1,-0.044750116022843935,5
9855396,C,2008,16,9,m,2,2,,US,US,3,4,MI,0,0,4,3,9,1,0.729422878193849,2
9860205,C,2008,26,6,m,4,4,,US,US,5,6,UT,0,0,6,5,6,1,0.5821434699438865,4
9865154,C,2008,14,5,f,4,4,,US,US,NA,4,DC,1,0,4,NA,5,1,-0.3635292438442369,4
9871133,C,2008,35,6,f,4,4,,FI,FI,12,6,,1,1,6,10,6,1,0.5934984165968263,4
9871532,C,2008,46,6,f,4,4,,US,US,5,4,WI,1,0,4,5,6,1,0.4994034653971177,4
9873842,C,2008,35,6,m,5,5,,US,US,4,2,FL,0,0,2,4,6,1,0.3434222812656681,5
9875388,C,2008,36,5,f,4,4,,US,US,5,3,IL,1,0,3,5,5,1,0.3330694847359168,4
9876632,C,2008,39,6,f,4,4,,US,US,7,2,MO,1,0,2,7,6,1,0.4648921686862041,4
9876777,C,2008,19,6,f,4,4,,US,US,5,4,,1,0,4,5,6,1,0.8909829438215147,4
9881078,C,2008,17,1,m,1,1,,US,US,3,4,AK,0,0,4,3,1,1,-0.29448212204261154,1
9886438,C,2008,32,6,f,5,5,,US,US,7,1,VA,1,0,1,7,6,1,0.6621034251891079,5
9888899,C,2008,19,6,m,4,4,,US,US,7,6,MN,0,0,6,7,6,1,0.3875727884576211,4
9890045,C,2008,21,6,m,5,5,,DE,US,7,6,PA,0,1,6,7,6,1,0.7625526625818126,5
9892488,C,2008,21,6,f,4,4,,US,US,5,6,NH,1,0,6,5,6,1,0.03747088090749233,4
9893554,C,2008,20,4,f,4,4,,US,US,5,7,MA,1,0,7,5,4,1,0.49097137879005776,4
9893700,C,2008,30,6,f,4,4,,US,US,5,2,UT,1,0,2,5,6,1,0.6343911728006006,4
9901487,C,2008,15,8,m,4,4,,US,US,3,4,MD,0,0,4,3,8,1,0.5124270009464507,4
9902611,C,2008,27,6,m,6,6,,US,US,7,6,MD,0,0,6,7,6,1,0.45792669642011585,6
9905611,C,2008,25,6,f,4,4,,US,US,5,NA,MA,1,0,NA,5,6,1,0.6992251998024658,4
9908822,C,2008,28,6,m,4,4,,US,US,7,5,TX,0,0,5,7,6,1,1.2080205989051334,4
9909984,C,2008,15,6,f,5,5,,US,US,3,4,NC,1,0,4,3,6,1,0.5853742522147145,5
9910236,C,2008,38,6,m,6,6,,US,US,6,1,TX,0,0,1,6,6,1,0.05973573708463095,6
9912452,C,2008,30,6,f,4,4,,US,US,6,4,VA,1,0,4,6,6,1,0.2561241198841041,4
9912704,C,2008,23,6,f,4,4,,US,US,7,5,SC,1,0,5,7,6,1,-0.2978472453198439,4
9922575,C,2009,26,5,f,4,4,,US,US,5,4,MD,1,0,4,5,5,1,-0.6995550644506473,4
9927137,C,2009,26,6,f,4,4,,US,US,7,1,OH,1,0,1,7,6,1,0.10457990584179828,4
9929074,C,2009,17,6,m,5,5,,US,US,3,6,NJ,0,0,6,3,6,1,1.066690299093514,5
9930185,C,2009,18,6,f,4,4,,US,US,5,6,MD,1,0,6,5,6,1,0.6114776683237978,4
9934944,C,2009,14,8,f,4,4,,US,US,3,2,NY,1,0,2,3,8,1,-0.3866805334602036,4
9937994,C,2009,30,5,f,6,6,,US,US,5,5,CA,1,0,5,5,5,1,0.33577292311400586,6
9941495,C,2009,35,6,m,4,4,,US,US,14,5,WI,0,0,5,9,6,1,0.6620716846159501,4
9941881,C,2009,31,3,m,4,4,,US,US,9,4,MA,0,0,4,9,3,1,-0.4119086566799509,4
9942431,C,2009,37,6,f,6,6,,US,US,5,2,VA,1,0,2,5,6,1,0.8390873927653083,6
9946604,C,2009,43,6,m,4,4,,US,US,9,6,CA,0,0,6,9,6,1,-0.07655384052153869,4
9946974,C,2009,30,9,m,4,4,,US,US,7,6,CO,0,0,6,7,9,1,0.2529502040795363,4
9949324,C,2009,46,6,f,4,4,,US,US,9,7,TN,1,0,7,9,6,1,0.6271331007011791,4
9949622,C,2009,30,2,m,3,3,,US,US,7,6,NY,0,0,6,7,2,1,0.39990833601362785,3
9951901,C,2009,36,5,m,4,4,,US,US,5,4,CO,0,0,4,5,5,1,0.47834105997877896,4
9951963,C,2009,27,6,f,5,5,,US,US,9,5,NC,1,0,5,9,6,1,0.6144864602556392,5
9952269,C,2009,65,6,f,5,5,,US,US,6,3,FL,1,0,3,6,6,1,0.6425146023439301,5
9957688,C,2009,55,6,m,6,6,,US,US,6,5,NJ,0,0,5,6,6,1,0.6306202482632447,6
9958023,C,2009,29,6,m,4,4,,US,US,7,6,CA,0,0,6,7,6,1,-0.08656480068957928,4
9961062,C,2009,27,6,f,4,4,,US,US,9,6,,1,0,6,9,6,1,-0.015218443929182028,4
9962058,C,2009,29,6,f,5,5,,US,US,12,3,MA,1,0,3,10,6,1,0.19373286790778604,5
9962412,C,2009,16,6,f,4,4,,US,US,NA,4,OR,1,0,4,NA,6,1,-0.4751698344770502,4
9963571,C,2009,26,6,m,4,4,,US,US,7,4,NY,0,0,4,7,6,1,0.2682536136606047,4
9964614,C,2009,58,6,m,4,4,,US,US,12,7,NC,0,0,7,10,6,1,0.2795471098819726,4
9967149,C,2009,16,6,f,4,4,,US,US,3,7,IL,1,0,7,3,6,1,0.8980901866537555,4
9974558,C,2009,33,6,m,7,7,,US,US,5,6,TX,0,0,6,5,6,1,0.2551934516721396,7
9975318,C,2009,60,6,m,3,3,,US,US,8,4,WI,0,0,4,8,6,1,-0.6407911839651956,3
9978723,C,2009,15,2,m,4,4,,KR,US,3,5,IL,0,1,5,3,2,1,0.2467633007397088,4
9985352,C,2009,26,2,m,5,5,,US,US,8,5,CA,0,0,5,8,2,1,-0.24562712006104923,5
9987244,C,2009,40,6,m,4,4,,US,US,11,3,MA,0,0,3,10,6,1,-0.09481161182722307,4
9988702,C,2009,25,6,f,4,4,,US,US,7,3,TX,1,0,3,7,6,1,0.452028541702974,4
9990772,C,2009,31,6,m,5,5,,US,US,9,2,MD,0,0,2,9,6,1,0.6211984471277414,5
9991309,C,2009,62,6,f,5,5,,US,US,7,7,MA,1,0,7,7,6,1,0.06130111977582281,5
9992615,C,2009,42,6,n,5,5,,US,US,7,4,TX,NA,0,4,7,6,1,0.384056021337218,5
9996318,C,2009,20,6,f,5,5,,US,US,5,6,FL,1,0,6,5,6,1,0.6387803809019953,5
10001333,C,2009,17,6,f,4,4,,CA,CA,3,4,,1,1,4,3,6,1,0.17838762062906752,4
10001483,C,2009,59,6,m,4,4,,US,AO,9,5,PA,0,0,5,9,6,1,-0.2903744810157122,4
10001946,C,2009,22,6,f,4,4,,US,US,7,6,MI,1,0,6,7,6,1,0.6278185694468771,4
10003031,C,2009,42,6,f,5,5,,US,US,5,3,PA,1,0,3,5,6,1,0.4809314849361307,5
10003185,C,2009,27,6,f,4,4,,US,DZ,4,2,MS,1,0,2,4,6,1,0.5112066373298974,4
10003880,C,2009,34,6,f,4,4,,US,US,7,6,OH,1,0,6,7,6,1,-0.09813548230309285,4
10008625,C,2009,45,5,f,2,2,,CA,CA,9,6,,1,1,6,9,5,1,-0.2328926598963058,2
10010260,C,2009,34,6,f,4,4,,US,US,7,7,MD,1,0,7,7,6,1,-0.34839477786139117,4
10010916,C,2009,25,6,m,4,4,,AU,UK,7,4,,0,1,4,7,6,1,0.7130393964112371,4
10011080,C,2009,32,6,f,5,5,,US,US,7,2,NY,1,0,2,7,6,1,0.5151815133765534,5
10011350,C,2009,42,6,m,4,4,,US,US,5,1,CA,0,0,1,5,6,1,-0.07281940724695402,4
10011395,C,2009,15,6,m,6,6,,US,US,3,2,IL,0,0,2,3,6,1,0.5785269611870993,6
10016304,C,2009,16,6,f,6,6,,US,US,3,6,,1,0,6,3,6,1,0.9310539704071629,6
10018610,C,2009,23,6,f,4,4,,US,US,7,2,AZ,1,0,2,7,6,1,-0.359115605841396,4
10021748,C,2009,27,6,m,5,5,,US,US,12,5,MI,0,0,5,10,6,1,0.6178347902361616,5
10022810,C,2009,35,6,m,5,5,,US,JP,7,6,,0,0,6,7,6,1,-0.00306515477753877,5
10023992,C,2009,12,6,m,5,5,,US,US,2,1,IA,0,0,1,2,6,1,0.40619572303607776,5
10024320,C,2009,44,8,m,5,5,,US,US,7,7,CA,0,0,7,7,8,1,-0.34289811728977954,5
10032145,C,2009,38,6,f,4,4,,US,US,8,6,FL,1,0,6,8,6,1,0.21203617813514922,4
10036378,C,2009,43,6,m,4,4,,US,US,9,4,MD,0,0,4,9,6,1,-0.35894610503388374,4
10036389,C,2009,39,6,f,4,4,,US,US,10,6,AL,1,0,6,10,6,1,0.5276367596979559,4
10037233,C,2009,47,6,m,6,6,,US,US,10,2,PA,0,0,2,10,6,1,0.7410920175920854,6
10037893,C,2009,55,6,m,5,5,,US,US,14,3,SC,0,0,3,9,6,1,0.6804475235729578,5
10038261,C,2009,39,6,f,4,4,,US,US,6,4,,1,0,4,6,6,1,0.680821346507338,4
10038553,C,2009,42,6,m,6,6,,US,US,14,6,OR,0,0,6,9,6,1,0.4321655347056529,6
10043634,C,2009,21,5,m,3,3,,US,US,5,6,OH,0,0,6,5,5,1,0.40203609500619375,3
10044115,C,2009,27,6,m,4,4,,PT,US,12,4,NC,0,1,4,10,6,1,0.39614160146865485,4
10044270,C,2009,25,7,m,5,5,,US,US,7,5,NJ,0,0,5,7,7,1,0.22329902072280194,5
10047038,C,2009,22,5,m,4,4,,UG,US,7,4,VA,0,1,4,7,5,1,0.8087494291720414,4
10049086,C,2009,35,6,m,4,4,,US,US,7,2,TN,0,0,2,7,6,1,0.04416583395488846,4
10050224,C,2009,24,2,m,5,5,,US,US,7,7,IL,0,0,7,7,2,1,1.132956898804863,5
10051058,C,2009,22,6,m,7,7,,US,US,5,6,MI,0,0,6,5,6,1,0.36006504518513793,7
10053935,C,2009,43,6,m,4,4,,US,US,8,3,MN,0,0,3,8,6,1,-0.488507097342767,4
10056531,C,2009,18,6,m,6,6,,US,US,4,5,MI,0,0,5,4,6,1,0.7497435455130159,6
10058484,C,2009,15,6,f,4,4,,US,US,3,1,IL,1,0,1,3,6,1,0.03710662178254119,4
10064482,C,2009,23,5,f,3,3,,BF,FR,7,4,,1,1,4,7,5,1,0.2567393349146189,3
10068356,C,2009,19,6,f,4,4,,US,US,5,6,VT,1,0,6,5,6,1,0.023124221372334275,4
10071977,C,2009,21,1,f,4,4,,US,US,5,7,NH,1,0,7,5,1,1,-0.030972426005594814,4
10072441,C,2009,18,6,m,4,4,,US,US,5,7,VT,0,0,7,5,6,1,-0.8987267887199534,4
10075155,C,2009,19,6,m,6,6,,BE,BE,5,2,,0,1,2,5,6,1,1.0064024848532789,6
10083313,C,2009,21,5,f,4,4,,US,US,7,2,FL,1,0,2,7,5,1,0.5176021286333119,4
10084844,C,2009,63,6,f,5,5,,US,US,4,5,CO,1,0,5,4,6,1,0.6205517130815257,5
10085299,C,2009,25,7,f,4,4,,US,US,5,4,AZ,1,0,4,5,7,1,0.6061707183543118,4
10086847,C,2009,53,9,f,4,4,,MX,NL,14,7,,1,1,7,9,9,1,0.3897023005801417,4
10089576,C,2009,21,6,f,4,4,,UK,UK,9,4,,1,1,4,9,6,1,0.3504838341856344,4
10094981,C,2009,28,6,f,6,6,,US,US,9,2,MI,1,0,2,9,6,1,0.13512503292274208,6
10095412,C,2009,48,6,f,5,5,,US,US,9,7,WA,1,0,7,9,6,1,0.27600164783285314,5
10096245,C,2009,34,6,f,4,4,,US,US,5,4,MN,1,0,4,5,6,1,0.5609760138920951,4
10096270,C,2009,58,6,.,5,5,,US,US,5,7,MD,NA,0,7,5,6,1,0.5738173980458235,5
10096797,C,2009,19,6,f,5,5,,CA,CA,5,6,,1,1,6,5,6,1,0.3967704757830932,5
10096847,C,2009,17,6,f,4,4,,US,US,3,6,MA,1,0,6,3,6,1,0.8812769491483062,4
10097561,C,2009,48,6,m,4,4,,US,US,7,2,MA,0,0,2,7,6,1,0.44735325769540296,4
10108823,C,2009,50,6,f,4,4,,US,US,8,4,TX,1,0,4,8,6,1,-0.16379165657148553,4
10113812,C,2009,43,6,m,4,4,,US,US,14,7,OK,0,0,7,9,6,1,0.8814388510103497,4
10113817,C,2009,34,5,f,2,2,,US,US,7,4,TX,1,0,4,7,5,1,-0.47175240036702404,2
10116162,C,2009,32,6,f,4,4,,US,US,5,2,KY,1,0,2,5,6,1,0.0032224636354598046,4
10116360,C,2009,21,6,f,4,4,,US,US,5,7,TN,1,0,7,5,6,1,0.4980454100786197,4
10116485,C,2009,22,6,f,4,4,,US,US,5,7,MN,1,0,7,5,6,1,-0.348118835591618,4
10120129,C,2009,32,6,f,5,5,,US,US,7,6,NY,1,0,6,7,6,1,0.2974001746513052,5
10120399,C,2009,22,9,f,5,5,,US,US,5,4,CA,1,0,4,5,9,1,0.44055936176069266,5
10126768,C,2009,27,6,m,4,4,,US,US,5,3,ID,0,0,3,5,6,1,0.31163906363484384,4
10128669,C,2009,25,6,f,5,5,,US,US,5,4,NE,1,0,4,5,6,1,-0.24496525724316723,5
10129916,C,2009,25,5,f,4,4,,US,US,6,6,OH,1,0,6,6,5,1,0.09955174934615085,4
10129972,C,2009,43,6,f,4,4,,US,US,5,4,TX,1,0,4,5,6,1,0.45212284443757256,4
